pert_id,drug_name,smiles,canonical_smiles,scaffold,dili_binary,dili_severity,in_lincs,in_pdg
959,Artemisinin,[H][C@@]1(C)CC[C@@]2([H])[C@@]([H])(C)C(=O)O[C@]3([H])O[C@@]4(C)CC[C@]1([H])[C@@]23OO4,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C1CC2CCCC3CCC4OOC32C(O1)O4,1,,False,True
960,Artesunate,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@@H](OC(=O)CCC(O)=O)[C@@H]2C)O4,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,C1CC2CCOC3OC4CCC(C1)C23OO4,1,Ambiguous-DILI-concern,True,True
962,Bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,O=C(Nc1ccccc1)C1CCCCN1,1,,True,True
963,CALCIUM CARBIMIDE,[Ca++].[N-]=C=[N-],[Ca+2].[N-]=C=[N-],,1,,False,False
964,CARBIMAZOLE,CCOC(=O)N1C=CN(C)C1=S,CCOC(=O)n1ccn(C)c1=S,S=c1[nH]cc[nH]1,1,,True,True
965,Cerivastatin,COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(C(C)C)N=C1C(C)C,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,c1ccc(-c2ccncc2)cc1,1,,False,False
966,CILAZAPRIL,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,O=C1C(NCCCc2ccccc2)CCCN2CCCCN12,1,,False,True
967,CINITAPRIDE,CCOC1=CC(N)=C(C=C1C(=O)NC1CCN(CC2CCC=CC2)CC1)[N+]([O-])=O,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,O=C(NC1CCN(CC2CC=CCC2)CC1)c1ccccc1,1,,False,False
969,CLOMETHIAZOLE,CC1=C(CCCl)SC=N1,Cc1ncsc1CCCl,c1cscn1,1,,True,True
970,CLOTIAZEPAM,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,O=C1CN=C(c2ccccc2)c2ccsc2N1,1,,False,False
971,COCAINE,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,O=C(OC1CC2CCC(C1)N2)c1ccccc1,1,,False,False
973,Dehydroepiandrosterone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,O=C1CCC2C1CCC1C3CCCCC3=CCC21,1,,True,True
974,Desflurane,FC(F)OC(F)C(F)(F)F,FC(F)OC(F)C(F)(F)F,,1,,False,False
975,DEXKETOPROFEN,[H][C@@](C)(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,O=C(c1ccccc1)c1ccccc1,1,,False,False
977,DICOUMAROL,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,O=c1oc2ccccc2cc1Cc1cc2ccccc2oc1=O,1,,True,True
978,EBASTINE,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,O=C(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,1,,False,True
979,ENFLURANE,FC(F)OC(F)(F)C(F)Cl,FC(F)OC(F)(F)C(F)Cl,,1,,False,True
980,ESTRIOL,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,c1ccc2c(c1)CCC1C2CCC2CCCC21,1,,True,True
981,Ethinylestradiol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,c1ccc2c(c1)CCC1C2CCC2CCCC21,1,,False,False
982,ETRETINATE,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,c1ccccc1,1,,False,True
983,FLUPENTIXOL,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,1,,False,True
984,Fusidic Acid,[H][C@@]12C[C@@H](O)[C@@]3([H])[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@]4([H])CC[C@]3(C)[C@@]1(C)C[C@H](OC(C)=O)\C2=C(\CCC=C(C)C)C(O)=O,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,C=C1CCC2C1CCC1C3CCCCC3CCC21,1,,False,False
986,GLUCOSAMINE,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,C1CCOCC1,1,,False,True
993,JOSAMYCIN,CO[C@H]1[C@@H](CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C)OC(C)=O,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1,1,,True,True
994,LEVOMEPROMAZINE,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,c1ccc2c(c1)Nc1ccccc1S2,1,,False,True
995,Melperone,CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,O=C(CCCN1CCCCC1)c1ccccc1,1,,True,True
996,METAMIZOLE,CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,O=c1cc[nH]n1-c1ccccc1,1,,True,True
997,Methoxyflurane,COC(F)(F)C(Cl)Cl,COC(F)(F)C(Cl)Cl,,1,,False,True
999,NIFLUMIC ACID,OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,c1ccc(Nc2ccccn2)cc1,1,,False,False
1004,Pivmecillinam,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,O=C1C(N=CN2CCCCCC2)C2SCCN12,1,,False,True
1005,RITODRINE,C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,c1ccc(CCNCCc2ccccc2)cc1,1,,True,True
1006,ROFECOXIB,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,O=C1OCC(c2ccccc2)=C1c1ccccc1,1,,False,True
1007,ROXITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,N=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,1,,True,True
1008,STANOZOLOL,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,c1[nH]nc2c1CC1C(CCC3C4CCCC4CCC13)C2,1,,False,True
1010,Suloctidil,CCCCCCCCN[C@@H](C)[C@H](O)C1=CC=C(SC(C)C)C=C1,CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,c1ccccc1,1,vMost-DILI-concern,False,True
1011,TACRINE,NC1=C2CCCCC2=NC2=CC=CC=C12,Nc1c2c(nc3ccccc13)CCCC2,c1ccc2nc3c(cc2c1)CCCC3,1,,True,True
1012,TENOXICAM,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,O=C(Nc1ccccn1)C1=Cc2sccc2S(=O)(=O)N1,1,,False,True
1013,TIRATRICOL,OC(=O)CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,c1ccc(Oc2ccccc2)cc1,1,,False,True
1014,TRIPTORELIN,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,O=C(CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)NCC(=O)N1CCCC1,1,vLess-DILI-concern,True,True
1015,phenacetin,CCOC1=CC=C(NC(C)=O)C=C1,CCOc1ccc(NC(C)=O)cc1,c1ccccc1,1,,False,True
1016,bithionol,OC1=C(SC2=C(O)C(Cl)=CC(Cl)=C2)C=C(Cl)C=C1Cl,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,c1ccc(Sc2ccccc2)cc1,1,,False,True
1017,hexachlorophene,OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,c1ccc(Cc2ccccc2)cc1,1,,True,True
1018,methapyrilene,CN(C)CCN(CC1=CC=CS1)C1=NC=CC=C1,CN(C)CCN(Cc1cccs1)c1ccccn1,c1ccc(NCc2cccs2)nc1,1,,False,True
1019,tripelennamine,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1,CN(C)CCN(Cc1ccccc1)c1ccccn1,c1ccc(CNc2ccccn2)cc1,1,,False,True
1020,oxyquinoline,OC1=CC=CC2=C1N=CC=C2,Oc1cccc2cccnc12,c1ccc2ncccc2c1,1,,False,True
1021,meticillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,O=C(NC1C(=O)N2CCSC12)c1ccccc1,1,,False,False
1022,amsacrine,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,,True,True
1023,furazolidone,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCOC1=O,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,O=C1OCCN1N=Cc1ccco1,1,,False,True
1024,hycanthone,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(CO)C=C1,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,O=c1c2ccccc2sc2ccccc12,1,,False,True
1025,idoxuridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,,False,True
1026,novobiocin,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,O=C(Nc1cc2ccc(OC3CCCCO3)cc2oc1=O)c1ccccc1,1,,True,True
1027,tianeptine,CN1C2=CC=CC=C2C(NCCCCCCC(O)=O)C2=C(C=C(Cl)C=C2)S1(=O)=O,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,O=S1(=O)Nc2ccccc2Cc2ccccc21,1,,False,True
1028,methacycline,[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,C=C1c2ccccc2C(=O)C2=CC3C(=O)C=CCC3CC12,1,,False,True
1029,bepridil,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1,1,,False,True
1030,betahistine,CNCCC1=CC=CC=N1,CNCCc1ccccn1,c1ccncc1,1,,True,True
1031,ciprofibrate,CC(C)(OC1=CC=C(C=C1)C1CC1(Cl)Cl)C(O)=O,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,c1ccc(C2CC2)cc1,1,,False,True
1032,diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,CCN(CC)C(=O)N1CCN(C)CC1,C1CNCCN1,1,,True,True
1033,fenoterol,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,c1ccc(CCNCCc2ccccc2)cc1,1,,True,True
1034,phenylbutazone,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,1,,True,True
1035,ethynodiol diacetate,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,C1=C2CCC3C4CCCC4CCC3C2CCC1,1,,False,False
1037,temafloxacin,CC1CN(CCN1)C1=C(F)C=C2C(=O)C(=CN(C2=C1)C1=C(F)C=C(F)C=C1)C(O)=O,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,1,,False,False
1038,cefamandole,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,1,,False,True
1039,amodiaquine,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,c1ccc(Nc2ccnc3ccccc23)cc1,1,,True,True
1040,glutethimide,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,CCC1(c2ccccc2)CCC(=O)NC1=O,O=C1CCC(c2ccccc2)C(=O)N1,1,,False,False
1041,sulfanilamide,NC1=CC=C(C=C1)S(N)(=O)=O,Nc1ccc(S(N)(=O)=O)cc1,c1ccccc1,1,,False,True
1043,demecarium bromide,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,O=C(NCCCCCCCCCCNC(=O)Oc1ccccc1)Oc1ccccc1,1,,False,False
1044,cefalotin,[H][C@@]1(NC(=O)CC2=CC=CS2)C(=O)N2C(C(O)=O)=C(COC(C)=O)CS[C@]12[H],CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,O=C(Cc1cccs1)NC1C(=O)N2C=CCSC12,1,,False,False
1045,uracil mustard,ClCCN(CCCl)C1=CNC(=O)NC1=O,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,O=c1cc[nH]c(=O)[nH]1,1,,False,False
1046,methylphenobarbital,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,O=C1NC(=O)C(c2ccccc2)C(=O)N1,1,,False,False
1047,acenocoumarol,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,O=c1oc2ccccc2cc1Cc1ccccc1,1,,True,True
1051,cefotiam,[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,O=C(Cc1cscn1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,1,,False,True
1052,troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCC2(CO2)C(=O)CCCCO1,1,,False,True
1053,perhexiline maleate,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1,vMost-DILI-concern,False,False
1054,ciglitazone,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,O=C1NC(=O)C(Cc2ccc(OCC3CCCCC3)cc2)S1,1,,True,True
1055,fluspirilene,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccccc1)c1ccccc1)CC2,1,,True,True
1056,norgestrel,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,,True,True
1058,aurothioglucose,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,C1CCOCC1,1,,False,True
1059,phenothiazine,N1C2=CC=CC=C2SC2=CC=CC=C12,c1ccc2c(c1)Nc1ccccc1S2,c1ccc2c(c1)Nc1ccccc1S2,1,,False,True
1062,azatadine,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1,,False,True
1064,tauroursodeoxycholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C1CCC2C(C1)CCC1C3CCCC3CCC21,1,,False,False
1066,ketotifen,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,0,,True,True
1067,permethrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,0,,False,True
1068,oxyphenonium,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,c1ccc(CC2CCCCC2)cc1,0,,False,True
1069,pyridoxal phosphate,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,c1ccncc1,0,,False,False
1070,aminoglutethimide,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,O=C1CCC(c2ccccc2)C(=O)N1,0,,True,True
1071,tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,c1ccccc1,0,,True,True
1072,miconazole,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,0,,True,True
1073,lindane,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,C1CCCCC1,0,,False,True
1074,astemizole,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,0,,False,True
1075,ciclopirox,CC1=CC(=O)N(O)C(=C1)C1CCCCC1,Cc1cc(C2CCCCC2)n(O)c(=O)c1,O=c1cccc(C2CCCCC2)[nH]1,0,,False,True
1076,pinacidil,CC(N\C(NC#N)=N\C1=CC=NC=C1)C(C)(C)C,CC(N/C(=N/c1ccncc1)NC#N)C(C)(C)C,c1ccncc1,0,,True,True
1077,terfenadine,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,0,,False,True
1078,methoxamine,COC1=CC(C(O)C(C)N)=C(OC)C=C1,COc1ccc(OC)c(C(O)C(C)N)c1,c1ccccc1,0,,False,True
1080,vidarabine,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,c1ncc2ncn(C3CCCO3)c2n1,0,,True,True
